発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/12","13:22:57",3676359,0.59,0.00,37.00,5.00,1.59,1.59,52.7,41.6,55.6,0.0,0.0,3.4,35.41,,29.22,,,,,,,,,,,,2.42,5.15,5.11,11.647,35.02,36.73,0.00,0.00,,,8.73,,230.3,230.0,230.0,220.1,215.1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:05",3676360,0.59,0.00,37.00,5.00,1.59,1.59,52.8,41.6,55.6,0.0,0.0,3.5,35.41,,29.18,,,,,,,,,,,,2.45,5.14,5.19,11.760,35.01,36.71,0.00,0.00,,,8.73,,230.2,230.0,229.9,220.1,215.1,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:14",3676361,0.59,0.00,37.00,5.00,1.57,1.57,52.6,41.6,55.5,0.0,0.0,3.4,35.43,,29.01,,,,,,,,,,,,2.41,5.15,5.10,11.648,35.02,36.77,0.00,0.00,,,8.73,,230.2,230.0,229.9,220.1,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:23",3676362,0.59,0.00,37.00,5.00,1.54,1.54,52.6,41.6,55.4,0.0,0.0,3.4,35.46,,29.05,,,,,,,,,,,,2.42,5.11,5.12,11.638,35.01,36.67,0.00,0.00,,,8.74,,230.0,230.0,229.9,220.0,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:32",3676363,0.59,0.00,37.00,5.00,1.59,1.59,52.7,41.6,55.5,0.0,0.0,3.4,35.41,,29.18,,,,,,,,,,,,2.43,5.10,5.14,11.736,35.02,36.74,0.00,0.00,,,8.73,,229.9,230.0,229.9,219.9,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:40",3676364,0.59,0.00,37.00,5.00,1.58,1.58,53.0,41.6,55.9,0.0,0.0,3.5,35.42,,29.22,,,,,,,,,,,,2.42,5.13,5.11,11.637,35.02,36.71,0.00,0.00,,,8.74,,229.6,229.9,229.9,219.9,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:49",3676365,0.59,0.00,37.00,5.00,1.60,1.60,52.8,41.6,55.7,0.0,0.0,3.5,35.40,,29.29,,,,,,,,,,,,2.42,5.12,5.12,11.725,35.01,36.74,0.00,0.00,,,8.74,,229.8,230.0,229.9,219.9,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:23:58",3676366,0.59,0.00,37.00,5.00,1.54,1.54,52.5,41.5,55.4,0.0,0.0,3.5,35.46,,28.86,,,,,,,,,,,,2.42,5.15,5.12,11.641,35.01,36.72,0.00,0.00,,,8.73,,229.9,230.0,229.9,219.9,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:07",3676367,0.59,0.00,37.00,5.00,1.64,1.64,52.8,41.6,55.6,0.0,0.0,3.5,35.36,,29.40,,,,,,,,,,,,2.42,5.09,5.13,11.654,35.01,36.76,0.00,0.00,,,8.73,,229.8,230.1,229.9,220.0,215.1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:15",3676368,0.59,0.00,37.00,5.00,1.53,1.53,52.6,41.6,55.5,0.0,0.0,3.4,35.47,,28.75,,,,,,,,,,,,2.43,5.20,5.13,11.589,35.01,36.70,0.00,0.00,,,8.73,,229.9,229.9,230.0,220.0,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:24",3676369,0.59,0.00,37.00,5.00,1.60,1.60,52.8,41.5,55.5,0.0,0.0,3.5,35.40,,29.31,,,,,,,,,,,,2.44,5.08,5.16,11.638,35.02,36.74,0.00,0.00,,,8.73,,230.0,230.0,230.0,220.0,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:33",3676370,0.59,0.00,37.00,5.00,1.56,1.56,52.7,41.6,55.6,0.0,0.0,3.4,35.44,,29.17,,,,,,,,,,,,2.43,5.15,5.15,11.662,35.01,36.69,0.00,0.00,,,8.73,,230.2,230.0,230.1,219.9,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:42",3676371,0.59,0.00,37.00,5.00,1.59,1.59,52.7,41.6,55.5,0.0,0.0,3.4,35.41,,29.14,,,,,,,,,,,,2.43,5.11,5.15,11.673,35.02,36.74,0.00,0.00,,,8.73,,229.9,230.1,230.1,220.0,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:50",3676372,0.59,0.00,37.00,5.00,1.58,1.58,52.7,41.6,55.5,0.0,0.0,3.4,35.42,,29.08,,,,,,,,,,,,2.43,5.13,5.14,11.685,35.01,36.71,0.00,0.00,,,8.73,,230.3,230.0,230.0,219.9,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:24:59",3676373,0.59,0.00,37.00,5.00,1.60,1.60,52.8,41.6,55.6,0.0,0.0,3.4,35.40,,29.21,,,,,,,,,,,,2.42,5.13,5.12,11.680,35.02,36.76,0.00,0.00,,,8.73,,230.2,230.0,230.0,219.9,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:25:08",3676374,0.59,0.00,37.00,5.00,1.59,1.59,52.6,41.6,55.6,0.0,0.0,3.5,35.41,,29.13,,,,,,,,,,,,2.43,5.15,5.14,11.731,35.01,36.71,0.00,0.00,,,8.73,,230.3,230.0,229.9,219.9,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:25:17",3676375,0.59,0.00,37.00,5.00,1.59,1.59,52.8,41.6,55.7,0.0,0.0,3.5,35.41,,29.02,,,,,,,,,,,,2.43,5.14,5.14,11.690,35.01,36.75,0.00,0.00,,,8.73,,229.9,230.1,230.0,219.9,215.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:25:25",3676376,0.59,0.00,37.00,5.00,1.58,1.58,52.7,41.6,55.6,0.0,0.0,3.4,35.42,,29.14,,,,,,,,,,,,2.42,5.14,5.12,11.666,35.01,36.71,0.00,0.00,,,8.73,,229.9,230.0,229.9,219.9,215.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:25:34",3676377,0.59,0.00,37.00,5.00,1.59,1.59,52.8,41.6,55.7,0.0,0.0,3.5,35.41,,29.18,,,,,,,,,,,,2.42,5.13,5.13,11.624,35.01,36.74,0.00,0.00,,,8.74,,230.1,230.0,230.0,219.9,214.9,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:25:43",3676378,0.59,0.00,37.00,5.00,1.57,1.57,52.9,41.6,55.8,0.0,0.0,3.3,35.43,,29.10,,,,,,,,,,,,2.43,5.14,5.15,11.568,35.03,36.68,0.00,0.00,,,8.73,,229.9,230.0,230.0,219.9,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:25:51",3676379,0.59,0.00,37.00,5.00,1.61,1.61,52.8,41.6,55.7,0.0,0.0,3.5,35.39,,29.29,,,,,,,,,,,,2.44,5.11,5.17,11.669,35.01,36.74,0.00,0.00,,,8.73,,229.8,229.9,230.0,219.9,215.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:00",3676380,0.59,0.00,37.00,5.00,1.53,1.53,52.4,41.6,55.3,0.0,0.0,3.4,35.47,,28.69,,,,,,,,,,,,2.43,5.16,5.15,11.630,35.01,36.70,0.00,0.00,,,8.73,,230.1,230.0,229.9,219.9,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:09",3676381,0.59,0.00,37.00,5.00,1.59,1.59,52.7,41.6,55.5,0.0,0.0,3.4,35.41,,29.16,,,,,,,,,,,,2.44,5.08,5.17,11.665,35.02,36.75,0.00,0.00,,,8.73,,229.9,230.0,229.9,220.0,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:18",3676382,0.59,0.00,37.00,5.00,1.55,1.55,52.6,41.6,55.5,0.0,0.0,3.4,35.45,,28.78,,,,,,,,,,,,2.44,5.15,5.16,11.666,35.02,36.70,0.00,0.00,,,8.73,,230.1,230.0,229.9,219.9,215.1,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:26",3676383,0.59,0.00,37.00,5.00,1.57,1.57,52.7,41.6,55.5,0.0,0.0,3.4,35.43,,29.08,,,,,,,,,,,,2.44,5.10,5.16,11.669,35.02,36.74,0.00,0.00,,,8.74,,230.1,230.1,230.0,220.1,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:35",3676384,0.59,0.00,37.00,5.00,1.55,1.55,52.6,41.6,55.5,0.0,0.0,3.4,35.45,,29.05,,,,,,,,,,,,2.44,5.12,5.18,11.684,35.01,36.69,0.00,0.00,,,8.73,,230.0,230.1,230.0,220.0,215.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:44",3676385,0.59,0.00,37.00,5.00,1.61,1.61,52.8,41.6,55.7,0.0,0.0,3.4,35.39,,29.31,,,,,,,,,,,,2.44,5.11,5.17,11.664,35.02,36.75,0.00,0.00,,,8.73,,230.1,230.0,230.1,220.1,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:26:53",3676386,0.59,0.00,37.00,5.00,1.54,1.54,52.5,41.6,55.4,0.0,0.0,3.3,35.46,,28.98,,,,,,,,,,,,2.44,5.15,5.16,11.642,35.01,36.69,0.00,0.00,,,8.73,,230.3,230.0,230.1,220.1,215.2,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:01",3676387,0.59,0.00,37.00,5.00,1.62,1.62,52.8,41.6,55.7,0.0,0.0,3.5,35.38,,29.15,,,,,,,,,,,,2.45,5.09,5.19,11.681,35.01,36.76,0.00,0.00,,,8.74,,230.2,230.0,230.1,220.1,215.2,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:10",3676388,0.59,0.00,37.00,5.00,1.54,1.54,52.6,41.6,55.5,0.0,0.0,3.4,35.46,,28.88,,,,,,,,,,,,2.43,5.16,5.14,11.614,35.02,36.72,0.00,0.00,,,8.74,,230.1,230.0,230.1,220.1,215.2,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:19",3676389,0.59,0.00,37.00,5.00,1.55,1.55,52.6,41.6,55.5,0.0,0.0,3.5,35.45,,29.03,,,,,,,,,,,,2.44,5.09,5.17,11.636,35.01,36.74,0.00,0.00,,,8.73,,230.2,230.0,230.0,220.1,215.1,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:28",3676390,0.59,0.00,37.00,5.00,1.57,1.57,52.6,41.6,55.4,0.0,0.0,3.4,35.43,,29.09,,,,,,,,,,,,2.44,5.11,5.16,11.692,35.02,36.74,0.00,0.00,,,8.73,,229.8,230.0,230.0,220.0,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:36",3676391,0.59,0.00,37.00,5.00,1.60,1.60,52.8,41.6,55.5,0.0,0.0,3.4,35.40,,29.23,,,,,,,,,,,,2.43,5.11,5.14,11.670,35.01,36.75,0.00,0.00,,,8.73,,229.9,230.0,230.1,220.1,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:45",3676392,0.59,0.00,37.00,5.00,1.55,1.55,52.4,41.6,55.3,0.0,0.0,3.4,35.45,,28.96,,,,,,,,,,,,2.44,5.15,5.15,11.677,35.01,36.70,0.00,0.00,,,8.73,,230.1,230.1,230.0,220.1,215.2,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:27:54",3676393,0.59,0.00,37.00,5.00,1.60,1.60,52.8,41.6,55.7,0.0,0.0,3.5,35.40,,29.09,,,,,,,,,,,,2.43,5.10,5.14,11.678,35.02,36.76,0.00,0.00,,,8.73,,229.9,230.0,229.9,220.1,215.1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:03",3676394,0.59,0.00,37.00,5.00,1.57,1.57,52.6,41.6,55.5,0.0,0.0,3.4,35.43,,28.98,,,,,,,,,,,,2.43,5.15,5.15,11.703,35.01,36.70,0.00,0.00,,,8.73,,229.9,230.1,230.0,220.0,215.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:11",3676395,0.59,0.00,37.00,5.00,1.56,1.56,52.6,41.6,55.5,0.0,0.0,3.4,35.44,,29.05,,,,,,,,,,,,2.42,5.13,5.13,11.710,35.03,36.73,0.00,0.00,,,8.74,,229.9,230.0,229.9,220.1,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:20",3676396,0.59,0.00,37.00,5.00,1.57,1.57,52.8,41.6,55.7,0.0,0.0,3.4,35.43,,29.14,,,,,,,,,,,,2.44,5.11,5.18,11.704,35.01,36.69,0.00,0.00,,,8.73,,230.0,230.0,230.0,220.1,215.1,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:29",3676397,0.59,0.00,37.00,5.00,1.60,1.60,52.9,41.6,55.7,0.0,0.0,3.4,35.40,,29.29,,,,,,,,,,,,2.44,5.13,5.15,11.722,35.02,36.74,0.00,0.00,,,8.73,,229.7,230.0,230.0,220.1,215.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:37",3676398,0.59,0.00,37.00,5.00,1.58,1.58,52.8,41.6,55.6,0.0,0.0,3.5,35.42,,29.13,,,,,,,,,,,,2.42,5.15,5.12,11.648,35.01,36.76,0.00,0.00,,,8.73,,230.1,230.1,230.1,220.1,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:46",3676399,0.59,0.00,37.00,5.00,1.58,1.58,52.7,41.6,55.6,0.0,0.0,3.4,35.42,,29.04,,,,,,,,,,,,2.42,5.13,5.12,11.654,35.01,36.70,0.00,0.00,,,8.73,,230.1,230.1,230.1,220.1,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:28:55",3676400,0.59,0.00,37.00,5.00,1.57,1.57,52.6,41.6,55.5,0.0,0.0,3.5,35.43,,29.03,,,,,,,,,,,,2.42,5.13,5.11,11.672,35.01,36.75,0.00,0.00,,,8.73,,230.2,230.1,230.1,220.0,214.9,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:04",3676401,0.59,0.00,37.00,5.00,1.57,1.57,52.7,41.6,55.7,0.0,0.0,3.5,35.43,,29.05,,,,,,,,,,,,2.42,5.12,5.12,11.667,35.02,36.72,0.00,0.00,,,8.73,,229.8,230.1,230.2,220.1,214.9,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:12",3676402,0.59,0.00,37.00,5.00,1.60,1.60,52.6,41.6,55.4,0.0,0.0,3.5,35.40,,29.20,,,,,,,,,,,,2.43,5.13,5.14,11.664,35.02,36.76,0.00,0.00,,,8.73,,230.1,230.0,230.1,220.1,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:21",3676403,0.59,0.00,37.00,5.00,1.54,1.54,52.6,41.6,55.5,0.0,0.0,3.4,35.46,,28.95,,,,,,,,,,,,2.42,5.15,5.13,11.637,35.01,36.70,0.00,0.00,,,8.73,,230.1,230.1,230.2,220.1,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:30",3676404,0.59,0.00,37.00,5.00,1.60,1.60,52.9,41.6,55.7,0.0,0.0,3.5,35.40,,29.28,,,,,,,,,,,,2.43,5.10,5.14,11.676,35.01,36.74,0.00,0.00,,,8.74,,229.8,230.0,230.1,220.1,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:39",3676405,0.59,0.00,37.00,5.00,1.56,1.56,52.7,41.6,55.6,0.0,0.0,3.4,35.44,,29.07,,,,,,,,,,,,2.42,5.16,5.12,11.644,35.02,36.71,0.00,0.00,,,8.73,,229.8,230.0,230.1,220.1,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:47",3676406,0.59,0.00,37.00,5.00,1.59,1.59,52.7,41.6,55.5,0.0,0.0,3.5,35.41,,29.15,,,,,,,,,,,,2.41,5.10,5.10,11.624,35.01,36.76,0.00,0.00,,,8.73,,230.1,230.0,230.1,220.1,214.9,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:29:56",3676407,0.59,0.00,37.00,5.00,1.55,1.55,52.5,41.6,55.4,0.0,0.0,3.5,35.45,,28.85,,,,,,,,,,,,2.44,5.14,5.16,11.591,35.02,36.70,0.00,0.00,,,8.74,,229.9,229.9,230.2,220.2,215.0,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:05",3676408,0.59,0.00,37.00,5.00,1.61,1.61,52.7,41.6,55.5,0.0,0.0,3.5,35.39,,29.20,,,,,,,,,,,,2.43,5.09,5.13,11.653,35.01,36.74,0.00,0.00,,,8.73,,230.0,230.0,230.1,220.1,214.9,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:14",3676409,0.59,0.00,37.00,5.00,1.57,1.57,52.6,41.6,55.5,0.0,0.0,3.5,35.43,,29.02,,,,,,,,,,,,2.43,5.17,5.14,11.673,35.03,36.74,0.00,0.00,,,8.73,,229.9,230.0,230.1,220.2,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:22",3676410,0.59,0.00,37.00,5.00,1.57,1.57,52.7,41.6,55.6,0.0,0.0,3.5,35.43,,29.08,,,,,,,,,,,,2.44,5.12,5.16,11.683,35.01,36.71,0.00,0.00,,,8.73,,230.1,230.0,230.1,220.2,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:31",3676411,0.59,0.00,37.00,5.00,1.55,1.55,52.5,41.6,55.4,0.0,0.0,3.4,35.45,,28.90,,,,,,,,,,,,2.42,5.12,5.12,11.650,35.01,36.74,0.00,0.00,,,8.73,,229.9,230.0,230.0,220.2,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:40",3676412,0.59,0.00,37.00,5.00,1.60,1.60,52.9,41.6,55.8,0.0,0.0,3.5,35.40,,29.17,,,,,,,,,,,,2.44,5.10,5.16,11.720,35.01,36.71,0.00,0.00,,,8.73,,229.6,230.0,230.0,220.1,215.0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:48",3676413,0.59,0.00,37.00,5.00,1.60,1.60,52.7,41.6,55.5,0.0,0.0,3.4,35.40,,29.25,,,,,,,,,,,,2.43,5.15,5.14,11.697,35.01,36.76,0.00,0.00,,,8.73,,230.1,229.9,230.0,220.1,214.9,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:30:57",3676414,0.59,0.00,37.00,5.00,1.58,1.58,52.7,41.6,55.7,0.0,0.0,3.5,35.42,,29.12,,,,,,,,,,,,2.41,5.14,5.09,11.633,35.01,36.71,0.00,0.00,,,8.73,,230.1,230.0,230.1,220.1,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:31:06",3676415,0.59,0.00,37.00,5.00,1.59,1.59,52.8,41.6,55.7,0.0,0.0,3.5,35.41,,29.12,,,,,,,,,,,,2.43,5.12,5.14,11.686,35.01,36.75,0.00,0.00,,,8.73,,230.2,230.0,230.0,220.2,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:31:15",3676416,0.59,0.00,37.00,5.00,1.59,1.59,52.8,41.6,55.7,0.0,0.0,3.4,35.41,,29.14,,,,,,,,,,,,2.42,5.14,5.12,11.619,35.01,36.72,0.00,0.00,,,8.73,,230.1,229.9,229.9,220.1,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:31:23",3676417,0.59,0.00,37.00,5.00,1.58,1.58,52.7,41.6,55.5,0.0,0.0,3.4,35.42,,29.16,,,,,,,,,,,,2.43,5.14,5.14,11.694,35.01,36.74,0.00,0.00,,,8.73,,230.2,229.9,229.9,220.1,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:31:32",3676418,0.59,0.00,37.00,5.00,1.55,1.55,52.6,41.6,55.4,0.0,0.0,3.5,35.45,,28.96,,,,,,,,,,,,2.43,5.14,5.15,11.655,35.02,36.70,0.00,0.00,,,8.73,,229.9,230.0,230.0,220.2,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","13:31:41",3676419,0.59,0.00,37.00,5.00,1.60,1.60,52.8,41.6,55.6,0.0,0.0,3.4,35.40,,29.34,,,,,,,,,,,,2.43,5.09,5.15,11.678,35.01,36.74,0.00,0.00,,,8.73,,230.1,230.0,230.0,220.1,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
